,id,location,morphology,ra,dec,x,y,p_sph,p_disk,p_irr,p_ps,real_x,real_y
230,231,"[1678, 1907]","[0.10922706960420275, 0.024220659885537177, 0.0003348845833918443, 0.8662173859268683]",110.8213169741645,-73.45455230660535,1907.0,1678.0,0.10922706960420275,0.024220659885537177,0.0003348845833918443,0.8662173859268683,2707.0,2478.0
231,232,"[1685, 1077]","[0.3180715203558462, 0.41008975016423604, 0.24452406224468481, 0.027314667235232962]",110.8698929451485,-73.45443283611115,1077.0,1685.0,0.3180715203558462,0.41008975016423604,0.24452406224468481,0.027314667235232962,1877.0,2485.0
232,233,"[1698, 1123]","[0.920768280207169, 0.06801322560856367, 0.002855781982646068, 0.008362712201621249]",110.86720035915371,-73.45421661914573,1123.0,1698.0,0.920768280207169,0.06801322560856367,0.002855781982646068,0.008362712201621249,1923.0,2498.0
233,234,"[1717, 2855]","[0.0014287312787874063, 0.0012838977547177757, 0.0009828484647107464, 0.996304522501784]",110.76583734573548,-73.45389175592553,2855.0,1717.0,0.0014287312787874063,0.0012838977547177757,0.0009828484647107464,0.996304522501784,3655.0,2517.0
234,235,"[1726, 949]","[1.7799484339477538e-06, 0.1841275685997218, 0.8130317115474279, 0.002838939904416348]",110.87738240138106,-73.4537480700077,949.0,1726.0,1.7799484339477538e-06,0.1841275685997218,0.8130317115474279,0.002838939904416348,1749.0,2526.0
235,236,"[1747, 667]","[0.0025001257279995276, 0.003006104750491568, 0.0030484376186175996, 0.9914453319028913]",110.89388458171732,-73.45339396994642,667.0,1747.0,0.0025001257279995276,0.003006104750491568,0.0030484376186175996,0.9914453319028913,1467.0,2547.0
236,237,"[1730, 1413]","[0.1488902388854624, 7.069983485340525e-05, 6.863041781764551e-06, 0.8510321982379024]",110.85022775434197,-73.45368532556442,1413.0,1730.0,0.1488902388854624,7.069983485340525e-05,6.863041781764551e-06,0.8510321982379024,2213.0,2530.0
237,238,"[1735, 1625]","[0.9899096443776584, 0.0041925561471355, 0.003586785040165877, 0.002311014435040264]",110.83782094384948,-73.45360261494852,1625.0,1735.0,0.9899096443776584,0.0041925561471355,0.003586785040165877,0.002311014435040264,2425.0,2535.0
238,239,"[1753, 1580]","[0.0010899574482522035, 0.0007056193481379825, 0.00030998770566360346, 0.9978944354979462]",110.84045432489069,-73.45330254408773,1580.0,1753.0,0.0010899574482522035,0.0007056193481379825,0.00030998770566360346,0.9978944354979462,2380.0,2553.0
239,240,"[1744, 2603]","[0.32801086544156277, 0.00025288376696367434, 3.749448532772164e-05, 0.6716987563061458]",110.78058660912501,-73.45344599182523,2603.0,1744.0,0.32801086544156277,0.00025288376696367434,3.749448532772164e-05,0.6716987563061458,3403.0,2544.0
240,241,"[1758, 2071]","[0.0009810237055620347, 0.0011517144515344993, 0.0008634766050266588, 0.9970037852378768]",110.8117204863631,-73.4532181972135,2071.0,1758.0,0.0009810237055620347,0.0011517144515344993,0.0008634766050266588,0.9970037852378768,2871.0,2558.0
241,242,"[1764, 2203]","[0.038341761880391366, 0.0, 0.0, 0.9616582381196086]",110.80399589066096,-73.45311725377972,2203.0,1764.0,0.038341761880391366,0.0,0.0,0.9616582381196086,3003.0,2564.0
242,243,"[1770, 2573]","[0.0012767461780801208, 0.8807249843122421, 0.11457546888778923, 0.0034228006218885486]",110.78234356343444,-73.45301309387469,2573.0,1770.0,0.0012767461780801208,0.8807249843122421,0.11457546888778923,0.0034228006218885486,3373.0,2570.0
243,244,"[1770, 1046]","[0.011553446113525134, 7.342979795043006e-06, 4.4587141614339845e-07, 0.9884387650352637]",110.87170404422716,-73.45301584724832,1046.0,1770.0,0.011553446113525134,7.342979795043006e-06,4.4587141614339845e-07,0.9884387650352637,1846.0,2570.0
244,245,"[1771, 1666]","[0.09665909834636359, 1.3747534843654382e-05, 0.0, 0.9033271541187927]",110.83542146121223,-73.45300265074366,1666.0,1771.0,0.09665909834636359,1.3747534843654382e-05,0.0,0.9033271541187927,2466.0,2571.0
245,246,"[1769, 1817]","[0.21465392847822623, 0.770822205641764, 0.013815472675342253, 0.0007083932046675356]",110.82658489088394,-73.45303587935679,1817.0,1769.0,0.21465392847822623,0.770822205641764,0.013815472675342253,0.0007083932046675356,2617.0,2569.0
246,247,"[1776, 1985]","[0.8633597966011449, 0.02373251425726551, 0.007261346163613712, 0.10564634297797584]",110.8167535857929,-73.45291865893064,1985.0,1776.0,0.8633597966011449,0.02373251425726551,0.007261346163613712,0.10564634297797584,2785.0,2576.0
247,248,"[1789, 1892]","[5.297904105081844e-05, 0.9797485121129845, 0.020101671323453363, 9.68375225113021e-05]",110.8221960852628,-73.4527023557225,1892.0,1789.0,5.297904105081844e-05,0.9797485121129845,0.020101671323453363,9.68375225113021e-05,2692.0,2589.0
248,249,"[1787, 2389]","[1.73485929731024e-05, 0.9848482230664821, 0.015062448238813109, 7.198010173162494e-05]",110.79311196403866,-73.45273210855949,2389.0,1787.0,1.73485929731024e-05,0.9848482230664821,0.015062448238813109,7.198010173162494e-05,3189.0,2587.0
249,250,"[1786, 1310]","[0.6011737175111346, 0.3824437901458859, 0.013679339968277061, 0.0027031523747024252]",110.85625433255447,-73.45275142503027,1310.0,1786.0,0.6011737175111346,0.3824437901458859,0.013679339968277061,0.0027031523747024252,2110.0,2586.0
250,251,"[1789, 2271]","[0.4022304773224884, 0.5953203203818962, 0.002449202295615443, 0.0]",110.80001730732296,-73.45269999020698,2271.0,1789.0,0.4022304773224884,0.5953203203818962,0.002449202295615443,0.0,3071.0,2589.0
251,252,"[1789, 1611]","[0.9897560271453572, 0.006801631951156035, 0.000658037344652451, 0.002784303558834344]",110.83863998386273,-73.45270259644731,1611.0,1789.0,0.9897560271453572,0.006801631951156035,0.000658037344652451,0.002784303558834344,2411.0,2589.0
252,253,"[1789, 2763]","[0.8499698830192641, 0.07753675288606668, 0.0008292216185349814, 0.07166414247613424]",110.77122587539196,-73.45269342311025,2763.0,1789.0,0.8499698830192641,0.07753675288606668,0.0008292216185349814,0.07166414247613424,3563.0,2589.0
253,254,"[1831, 1378]","[0.00211657001785312, 0.8901484144920179, 0.07296311688176241, 0.03477189860836659]",110.8522741873512,-73.45200181897846,1378.0,1831.0,0.00211657001785312,0.8901484144920179,0.07296311688176241,0.03477189860836659,2178.0,2631.0
254,255,"[1796, 2638]","[0.7669615855367953, 0.2285476495598559, 0.0044330454272662485, 5.771947608259071e-05]",110.77854114590204,-73.45257879925052,2638.0,1796.0,0.7669615855367953,0.2285476495598559,0.0044330454272662485,5.771947608259071e-05,3438.0,2596.0
255,256,"[1804, 1977]","[0.004644711347093335, 0.0, 0.0, 0.9953552886529067]",110.81722219138877,-73.45245202909608,1977.0,1804.0,0.004644711347093335,0.0,0.0,0.9953552886529067,2777.0,2604.0
256,257,"[1807, 860]","[-0.0001733469373126688, 0.0, 0.0, 1.0001733469373126]",110.88258703533738,-73.45239691660419,860.0,1807.0,-0.0001733469373126688,0.0,0.0,1.0001733469373126,1660.0,2607.0
257,258,"[1807, 1635]","[0.8245470519296354, 0.09949541348031768, 0.024810637681322224, 0.051146896908724725]",110.83723545676581,-73.45240262621142,1635.0,1807.0,0.8245470519296354,0.09949541348031768,0.024810637681322224,0.051146896908724725,2435.0,2607.0
258,259,"[1815, 2304]","[0.1565146269456153, 0.8405994213922554, 0.0028756553287517827, 1.0296333377482737e-05]",110.79808707521236,-73.4522663400617,2304.0,1815.0,0.1565146269456153,0.8405994213922554,0.0028756553287517827,1.0296333377482737e-05,3104.0,2615.0
259,260,"[1824, 2635]","[0.03647913818860742, 0.8414869796213134, 0.12114899692660318, 0.0008848852634760187]",110.778718203671,-73.45211217869036,2635.0,1824.0,0.03647913818860742,0.8414869796213134,0.12114899692660318,0.0008848852634760187,3435.0,2624.0
260,261,"[1832, 1110]","[0.9887920305752834, 0.006141370700531653, 0.004711119477780504, 0.00035547924640440254]",110.86795665424545,-73.45198316264094,1110.0,1832.0,0.9887920305752834,0.006141370700531653,0.004711119477780504,0.00035547924640440254,1910.0,2632.0
261,262,"[1830, 2195]","[0.8630352786696309, 0.11185579957261374, 0.009738539146635184, 0.015370382611120184]",110.80446593124212,-73.45201731919376,2195.0,1830.0,0.8630352786696309,0.11185579957261374,0.009738539146635184,0.015370382611120184,2995.0,2630.0
262,263,"[1834, 1320]","[0.9364701763468213, 0.05679420102173151, 0.0067356226314472046, 0.0]",110.85566809655157,-73.45195148775068,1320.0,1834.0,0.9364701763468213,0.05679420102173151,0.0067356226314472046,0.0,2120.0,2634.0
263,264,"[1834, 1979]","[0.9706428737834519, 0.018706870442000253, 0.009577563541205845, 0.001072692233341945]",110.81710563593207,-73.45195202001209,1979.0,1834.0,0.9706428737834519,0.018706870442000253,0.009577563541205845,0.001072692233341945,2779.0,2634.0
264,265,"[1853, 2157]","[0.001392668380209956, 0.004725067783521391, 0.0060112670739336195, 0.987870996762335]",110.80669017500686,-73.45163428166217,2157.0,1853.0,0.001392668380209956,0.004725067783521391,0.0060112670739336195,0.987870996762335,2957.0,2653.0
265,266,"[1834, 2781]","[0.04242191416557149, 0.9254558091120981, 0.028278885949852024, 0.003843390772478333]",110.77017532034219,-73.4519431084119,2781.0,1834.0,0.04242191416557149,0.9254558091120981,0.028278885949852024,0.003843390772478333,3581.0,2634.0
266,267,"[1843, 902]","[0.2291171779887473, 0.002657550203056243, 0.413805828765154, 0.3544194430430424]",110.8801276296752,-73.45179747739887,902.0,1843.0,0.2291171779887473,0.002657550203056243,0.413805828765154,0.3544194430430424,1702.0,2643.0
267,268,"[1852, 2645]","[0.9186484237232186, 0.07321854650358044, 0.007820762779403748, 0.00031226699379722437]",110.77813454959055,-73.45164535869988,2645.0,1852.0,0.9186484237232186,0.07321854650358044,0.007820762779403748,0.00031226699379722437,3445.0,2652.0
268,269,"[1871, 1491]","[0.5012366205902006, 0.026445496120565234, 0.0010929259628440987, 0.47122495732639014]",110.8456613120877,-73.45133564001368,1491.0,1871.0,0.5012366205902006,0.026445496120565234,0.0010929259628440987,0.47122495732639014,2291.0,2671.0
269,270,"[1869, 2413]","[0.00019913174425827303, 0.9865126812584426, 0.01318144540244519, 0.00010674159485398908]",110.7917108550913,-73.45136516733946,2413.0,1869.0,0.00019913174425827303,0.9865126812584426,0.01318144540244519,0.00010674159485398908,3213.0,2669.0
270,271,"[1879, 1996]","[0.9680812016046171, 0.023628103450353193, 0.008282813823851785, 7.88112117789255e-06]",110.81611161886254,-73.45120194002253,1996.0,1879.0,0.9680812016046171,0.023628103450353193,0.008282813823851785,7.88112117789255e-06,2796.0,2679.0
271,272,"[1892, 1579]","[0.000257456395923287, 0.9857348865259609, 0.013722108593761653, 0.00028554848435419737]",110.84051189056582,-73.45098587549174,1579.0,1892.0,0.000257456395923287,0.9857348865259609,0.013722108593761653,0.00028554848435419737,2379.0,2692.0
272,273,"[1894, 1613]","[0.0003325000064609678, 0.5922958992900974, 0.40737160070344164, 0.0]",110.8385224281277,-73.45095259929647,1613.0,1894.0,0.0003325000064609678,0.5922958992900974,0.40737160070344164,0.0,2413.0,2694.0
273,274,"[1892, 2484]","[0.000338316521073367, 0.0, 0.0, 0.9996616834789266]",110.78755735308673,-73.45098096587392,2484.0,1892.0,0.000338316521073367,0.0,0.0,0.9996616834789266,3284.0,2692.0
274,275,"[1895, 1118]","[0.956193842079286, 0.016118569276694777, 0.005229204633657111, 0.02245838401036205]",110.86748642359781,-73.45093323919092,1118.0,1895.0,0.956193842079286,0.016118569276694777,0.005229204633657111,0.02245838401036205,1918.0,2695.0
275,276,"[1897, 711]","[0.0, 0.9189208727686186, 0.08107896486349982, 1.6236788168115897e-07]",110.89130114282004,-73.45089469640709,711.0,1897.0,0.0,0.9189208727686186,0.08107896486349982,1.6236788168115897e-07,1511.0,2697.0
276,277,"[1901, 929]","[0.001837834849346571, 0.8460804374541969, 0.15198397881658043, 9.77488798760733e-05]",110.87854513714731,-73.45083115620339,929.0,1901.0,0.001837834849346571,0.8460804374541969,0.15198397881658043,9.77488798760733e-05,1729.0,2701.0
277,278,"[1914, 869]","[0.0009914228416230853, 0.000594917069180293, 0.000168336853138201, 0.9982453232360584]",110.88205528453311,-73.45061370646624,869.0,1914.0,0.0009914228416230853,0.000594917069180293,0.000168336853138201,0.9982453232360584,1669.0,2714.0
278,279,"[1909, 1310]","[0.9207309486116, 0.002633561938360836, 0.0041829128373944285, 0.07245257661264479]",110.85625159152816,-73.45070142519612,1310.0,1909.0,0.9207309486116,0.002633561938360836,0.0041829128373944285,0.07245257661264479,2110.0,2709.0
279,280,"[1908, 2712]","[0.06456033780232931, 0.7335132516006668, 0.013805242113709818, 0.188121168483294]",110.77421725767425,-73.45071095507677,2712.0,1908.0,0.06456033780232931,0.7335132516006668,0.013805242113709818,0.188121168483294,3512.0,2708.0
280,281,"[1911, 2244]","[0.0, 0.9915662730747943, 0.007398193114431086, 0.0010355338107745785]",110.80160113456533,-73.45066690325338,2244.0,1911.0,0.0,0.9915662730747943,0.007398193114431086,0.0010355338107745785,3044.0,2711.0
281,282,"[1929, 2735]","[0.526094470611037, 0.21691752098771389, 0.0006252031377779848, 0.2563628052634711]",110.77287272021962,-73.4503605708243,2735.0,1929.0,0.526094470611037,0.21691752098771389,0.0006252031377779848,0.2563628052634711,3535.0,2729.0
282,283,"[1932, 2587]","[0.009889489591016891, 0.9859618887118904, 0.0038985261344411963, 0.00025009556265156405]",110.78153252094245,-73.45031289372608,2587.0,1932.0,0.009889489591016891,0.9859618887118904,0.0038985261344411963,0.00025009556265156405,3387.0,2732.0
283,284,"[1937, 676]","[0.0082916073095338, 0.9891149953767848, 0.0025933973136813937, 0.0]",110.89334675267992,-73.45022745591768,676.0,1937.0,0.0082916073095338,0.9891149953767848,0.0025933973136813937,0.0,1476.0,2737.0
284,285,"[1940, 1331]","[0.3537819659585082, 0.01960637788050448, 0.0001096943259366445, 0.6265019618350507]",110.85502217917421,-73.45018488825167,1331.0,1940.0,0.3537819659585082,0.01960637788050448,0.0001096943259366445,0.6265019618350507,2131.0,2740.0
285,286,"[1941, 1247]","[1.0687856543256828e-05, 0.9756368951975902, 0.02420601216734985, 0.00014640477851667654]",110.85993703967642,-73.45016765970057,1247.0,1941.0,1.0687856543256828e-05,0.9756368951975902,0.02420601216734985,0.00014640477851667654,2047.0,2741.0
286,287,"[1948, 1082]","[0.9394270361655009, 0.04199859398324826, 0.0011571293330064672, 0.017417240518244368]",110.86959102277388,-73.45004955420464,1082.0,1948.0,0.9394270361655009,0.04199859398324826,0.0011571293330064672,0.017417240518244368,1882.0,2748.0
287,288,"[1947, 1352]","[0.32795136789695223, 0.5861414573287786, 0.0022193868730911244, 0.08368778790117799]",110.85379331839928,-73.45006834407731,1352.0,1947.0,0.32795136789695223,0.5861414573287786,0.0022193868730911244,0.08368778790117799,2152.0,2747.0
288,289,"[1950, 1850]","[0.33346749885632776, 0.011185697931631164, 0.01623757550367044, 0.6391092277083706]",110.82465528477087,-73.45001914030624,1850.0,1950.0,0.33346749885632776,0.011185697931631164,0.01623757550367044,0.6391092277083706,2650.0,2750.0
289,290,"[1956, 1868]","[0.00816802752257575, 0.00020594789965081028, 3.840395560563969e-05, 0.9915876206221678]",110.82360216305985,-73.44991909332177,1868.0,1956.0,0.00816802752257575,0.00020594789965081028,3.840395560563969e-05,0.9915876206221678,2668.0,2756.0
290,291,"[1955, 760]","[0.003438673732263949, 0.9036017847967014, 0.09295308823688149, 6.453234153197343e-06]",110.88843088784296,-73.44992880047654,760.0,1955.0,0.003438673732263949,0.9036017847967014,0.09295308823688149,6.453234153197343e-06,1560.0,2755.0
291,293,"[1962, 2071]","[0.7244332333905966, 0.2690161178595644, 0.006488415171330362, 6.223357850864371e-05]",110.81172483367675,-73.44981819746734,2071.0,1962.0,0.7244332333905966,0.2690161178595644,0.006488415171330362,6.223357850864371e-05,2871.0,2762.0
292,294,"[1964, 740]","[0.7387307779009871, 0.2516773470316921, 0.009569640775460879, 2.2234291859959138e-05]",110.88960058647447,-73.44977849089699,740.0,1964.0,0.7387307779009871,0.2516773470316921,0.009569640775460879,2.2234291859959138e-05,1540.0,2764.0
293,295,"[1984, 2186]","[0.0009077670013063451, 0.8578489510081719, 0.14124328199052172, 0.0]",110.80499687881627,-73.44945072503194,2186.0,1984.0,0.0009077670013063451,0.8578489510081719,0.14124328199052172,0.0,2986.0,2784.0
294,296,"[1984, 972]","[0.0021282502544445825, 0.2044187280122384, 0.7564830001908448, 0.036970021542472184]",110.8760256322404,-73.44944834838427,972.0,1984.0,0.0021282502544445825,0.2044187280122384,0.7564830001908448,0.036970021542472184,1772.0,2784.0
295,297,"[1986, 1979]","[0.9445374878069578, 0.03849572903489025, 0.016420719731964892, 0.0005460634261871157]",110.81710807378218,-73.44941868679226,1979.0,1986.0,0.9445374878069578,0.03849572903489025,0.016420719731964892,0.0005460634261871157,2779.0,2786.0
296,298,"[1984, 2041]","[0.04202497836126838, 4.3677203252103294e-05, 1.1122772252629203e-05, 0.9579202216632269]",110.81348054344238,-73.44945170555421,2041.0,1984.0,0.04202497836126838,4.3677203252103294e-05,1.1122772252629203e-05,0.9579202216632269,2841.0,2784.0
297,299,"[1989, 2388]","[9.776614950174828e-06, 0.1769205410886172, 0.8206221341401434, 0.002447548156289259]",110.7931784558364,-73.44936545398845,2388.0,1989.0,9.776614950174828e-06,0.1769205410886172,0.8206221341401434,0.002447548156289259,3188.0,2789.0
298,300,"[1996, 2676]","[0.0009944832016199727, 0.002648674383680275, 0.0011136615553689645, 0.9952431808593308]",110.77632862605945,-73.44924487356865,2676.0,1996.0,0.0009944832016199727,0.002648674383680275,0.0011136615553689645,0.9952431808593308,3476.0,2796.0
299,301,"[1991, 1449]","[0.01561636382728724, 0.0016392477485090242, 0.00031250682358473697, 0.982431881600619]",110.84811720324201,-73.4493354831596,1449.0,1991.0,0.01561636382728724,0.0016392477485090242,0.00031250682358473697,0.982431881600619,2249.0,2791.0
300,302,"[1997, 1614]","[0.0198149956914987, 0.9375948154912964, 0.042127505001768414, 0.0004626838154364357]",110.8384634134764,-73.44923593404019,1614.0,1997.0,0.0198149956914987,0.9375948154912964,0.042127505001768414,0.0004626838154364357,2414.0,2797.0
301,303,"[1995, 524]","[0.002798279657044997, 8.378341623191328e-06, 4.287597570571566e-05, 0.9971504660256261]",110.90223646986908,-73.4492580645689,524.0,1995.0,0.002798279657044997,8.378341623191328e-06,4.287597570571566e-05,0.9971504660256261,1324.0,2795.0
302,304,"[2011, 2616]","[0.0007970923174009664, 0.002133559654772835, 0.0004483071934693367, 0.9966210408343569]",110.77983985183575,-73.44899580063898,2616.0,2011.0,0.0007970923174009664,0.002133559654772835,0.0004483071934693367,0.9966210408343569,3416.0,2811.0
303,305,"[1996, 658]","[0.165852149304568, 0.00014776742335377948, 2.2726657489793335e-05, 0.8339773566145884]",110.89439642702268,-73.44924382007896,658.0,1996.0,0.165852149304568,0.00014776742335377948,2.2726657489793335e-05,0.8339773566145884,1458.0,2796.0
304,306,"[2022, 1537]","[3.839536259279201e-06, 0.5827487930331207, 0.4107262058164498, 0.006521161614170274]",110.84296824340579,-73.44881911224522,1537.0,2022.0,3.839536259279201e-06,0.5827487930331207,0.4107262058164498,0.006521161614170274,2337.0,2822.0
305,307,"[2027, 2559]","[0.0007603706540796666, 0.0032999649131588336, 0.0012741454266530406, 0.9946655190061084]",110.78317550738089,-73.44872996027628,2559.0,2027.0,0.0007603706540796666,0.0032999649131588336,0.0012741454266530406,0.9946655190061084,3359.0,2827.0
306,308,"[2013, 2315]","[0.1918832137384004, 0.36436549818899205, 0.042897129927592564, 0.400854158145015]",110.79745036681705,-73.44896623115098,2315.0,2013.0,0.1918832137384004,0.36436549818899205,0.042897129927592564,0.400854158145015,3115.0,2813.0
307,309,"[2021, 2348]","[0.9536551578993429, 0.024551412409148637, 0.0020499199414210608, 0.01974350975008741]",110.7955199543651,-73.44883255734116,2348.0,2021.0,0.9536551578993429,0.024551412409148637,0.0020499199414210608,0.01974350975008741,3148.0,2821.0
308,310,"[2024, 1290]","[0.0, 0.9857442506041113, 0.010982068475890767, 0.0032736809199979348]",110.85741914421683,-73.44878462851095,1290.0,2024.0,0.0,0.9857442506041113,0.010982068475890767,0.0032736809199979348,2090.0,2824.0
309,311,"[2029, 2048]","[0.005905815246349747, 0.2642042405681825, 0.7245789752039874, 0.005310968981480327]",110.81307188661322,-73.44870166615205,2048.0,2029.0,0.005905815246349747,0.2642042405681825,0.7245789752039874,0.005310968981480327,2848.0,2829.0
310,312,"[2039, 2261]","[0.006837460143239433, 0.963880197201158, 0.0, 0.02928234265560249]",110.80061054707227,-73.44853341676526,2261.0,2039.0,0.006837460143239433,0.963880197201158,0.0,0.02928234265560249,3061.0,2839.0
311,313,"[2041, 723]","[0.49288624274823234, 0.30119333658358477, 0.009768529713440543, 0.19615189095474234]",110.89059093775224,-73.44849488987819,723.0,2041.0,0.49288624274823234,0.30119333658358477,0.009768529713440543,0.19615189095474234,1523.0,2841.0
312,314,"[2045, 1247]","[0.9776463730710002, 0.01892472765991136, 0.003348768670180574, 8.013059890780618e-05]",110.8599343474814,-73.4484343265647,1247.0,2045.0,0.9776463730710002,0.01892472765991136,0.003348768670180574,8.013059890780618e-05,2047.0,2845.0
313,315,"[2048, 1698]","[0.008020285228898711, 1.182197041856876e-06, 1.1991292873340874e-05, 0.9919665412811861]",110.83354879753901,-73.44838599297368,1698.0,2048.0,0.008020285228898711,1.182197041856876e-06,1.1991292873340874e-05,0.9919665412811861,2498.0,2848.0
314,316,"[2055, 1957]","[0.9885345645781538, 0.005103491094252973, 0.005982455973489399, 0.0003794883541038162]",110.81839626758348,-73.44826878338931,1957.0,2055.0,0.9885345645781538,0.005103491094252973,0.005982455973489399,0.0003794883541038162,2757.0,2855.0
315,317,"[2052, 1468]","[0.07990025890029019, 0.7682246288058733, 0.08270315140080853, 0.06917196089302799]",110.84700475115812,-73.44831889107724,1468.0,2052.0,0.07990025890029019,0.7682246288058733,0.08270315140080853,0.06917196089302799,2268.0,2852.0
316,318,"[2059, 2509]","[0.779284637907126, 0.21924426209873696, 0.0014710999941370455, 0.0]",110.7861022685669,-73.44819730821581,2509.0,2059.0,0.779284637907126,0.21924426209873696,0.0014710999941370455,0.0,3309.0,2859.0
317,319,"[2086, 1097]","[0.0010766529294841023, 0.004800035893281332, 0.003919200914942755, 0.9902041102622918]",110.8687086139275,-73.44774970381715,1097.0,2086.0,0.0010766529294841023,0.004800035893281332,0.003919200914942755,0.9902041102622918,1897.0,2886.0
318,320,"[2073, 1041]","[0.0011779673957540157, 0.9891646449860492, 0.00957461360377367, 8.277401442318926e-05]",110.87198522565853,-73.44796579493106,1041.0,2073.0,0.0011779673957540157,0.9891646449860492,0.00957461360377367,8.277401442318926e-05,1841.0,2873.0
319,321,"[2072, 1474]","[3.2942513730012575e-05, 0.3581248464795437, 0.6366806390004197, 0.005161572006306579]",110.8466534686029,-73.44798558007255,1474.0,2072.0,3.2942513730012575e-05,0.3581248464795437,0.6366806390004197,0.005161572006306579,2274.0,2872.0
320,322,"[2074, 2151]","[0.027113681122587996, 0.8469261898941386, 0.027338004491642785, 0.0986221244916306]",110.80704698945254,-73.44795099328816,2151.0,2074.0,0.027113681122587996,0.8469261898941386,0.027338004491642785,0.0986221244916306,2951.0,2874.0
321,323,"[2085, 1200]","[0.9706255350380105, 0.019877579227401368, 0.00949640627699571, 4.794575923718417e-07]",110.8626829176728,-73.44776729541869,1200.0,2085.0,0.9706255350380105,0.019877579227401368,0.00949640627699571,4.794575923718417e-07,2000.0,2885.0
322,324,"[2084, 1375]","[0.0, 0.958711809804684, 0.04072297603689564, 0.0005652141584203787]",110.85244504280634,-73.44778513678183,1375.0,2084.0,0.0,0.958711809804684,0.04072297603689564,0.0005652141584203787,2175.0,2884.0
323,325,"[2082, 2627]","[0.04744067933380217, 0.23478707280166244, 0.12100887588005185, 0.5967633719844836]",110.77920005402241,-73.44781230230589,2627.0,2082.0,0.04744067933380217,0.23478707280166244,0.12100887588005185,0.5967633719844836,3427.0,2882.0
324,326,"[2102, 613]","[0.03761324236600822, 8.975299303524779e-05, 0.0001373614962160906, 0.9621596431447405]",110.8970226628241,-73.44747637377219,613.0,2102.0,0.03761324236600822,8.975299303524779e-05,0.0001373614962160906,0.9621596431447405,1413.0,2902.0
325,327,"[2090, 2167]","[0.0007804185066117915, 0.9115201117046107, 0.08732491449129268, 0.00037455529748488747]",110.80611137221415,-73.44768420659449,2167.0,2090.0,0.0007804185066117915,0.9115201117046107,0.08732491449129268,0.00037455529748488747,2967.0,2890.0
326,328,"[2106, 1869]","[0.14004045547508576, 0.00014440850308978194, 0.0010381356176431336, 0.8587770004041814]",110.8235451137175,-73.44741909061779,1869.0,2106.0,0.14004045547508576,0.00014440850308978194,0.0010381356176431336,0.8587770004041814,2669.0,2906.0
327,329,"[2093, 2398]","[0.019268287792995834, 0.8638297271375119, 2.708747547090977e-05, 0.11687489759402132]",110.79259754154887,-73.44763200789419,2398.0,2093.0,0.019268287792995834,0.8638297271375119,2.708747547090977e-05,0.11687489759402132,3198.0,2893.0
328,330,"[2103, 692]","[0.0, 0.9711979257523582, 0.028779810369684244, 2.226387795757421e-05]",110.8924010089149,-73.44746105569362,692.0,2103.0,0.0,0.9711979257523582,0.028779810369684244,2.226387795757421e-05,1492.0,2903.0
329,331,"[2101, 2208]","[0.0006020084141337751, 0.3531086981296906, 0.6382908101747862, 0.00799848328138944]",110.80371311254328,-73.44750054657696,2208.0,2101.0,0.0006020084141337751,0.3531086981296906,0.6382908101747862,0.00799848328138944,3008.0,2901.0
330,332,"[2125, 1219]","[0.043338744107049736, 0.00014027555864419802, 0.0030408131888305517, 0.9534801671454756]",110.86157027567516,-73.44710078055498,1219.0,2125.0,0.043338744107049736,0.00014027555864419802,0.0030408131888305517,0.9534801671454756,2019.0,2925.0
331,333,"[2133, 2142]","[0.009917427574888395, 5.8742905353291706e-05, 0.00019472268421796832, 0.9898291068355404]",110.80757501190712,-73.44696772576808,2142.0,2133.0,0.009917427574888395,5.8742905353291706e-05,0.00019472268421796832,0.9898291068355404,2942.0,2933.0
332,334,"[2141, 999]","[0.0029957781209447036, 0.08717983789480518, 0.9097508579796674, 7.352600458270219e-05]",110.87443962270733,-73.44683199669997,999.0,2141.0,0.0029957781209447036,0.08717983789480518,0.9097508579796674,7.352600458270219e-05,1799.0,2941.0
333,335,"[2141, 951]","[0.007895137777518059, 0.7907670178218497, 0.19986594839972516, 0.0014718960009071278]",110.87724757567646,-73.44683142984495,951.0,2141.0,0.007895137777518059,0.7907670178218497,0.19986594839972516,0.0014718960009071278,1751.0,2941.0
334,336,"[2142, 390]","[0.0005449848135514477, 0.0, 0.0, 0.9994550151864485]",110.91006543191128,-73.44680535168587,390.0,2142.0,0.0005449848135514477,0.0,0.0,0.9994550151864485,1190.0,2942.0
335,337,"[2153, 1712]","[1.54594954646547e-07, 0.987316006230505, 0.012680347191816758, 3.4919827236724856e-06]",110.83272981441515,-73.44663599162756,1712.0,2153.0,1.54594954646547e-07,0.987316006230505,0.012680347191816758,3.4919827236724856e-06,2512.0,2953.0
336,338,"[2153, 2134]","[0.3830705449041948, 0.0002677187226722807, 0.006456247154860421, 0.6102054892182726]",110.80804350600617,-73.44663444975946,2134.0,2153.0,0.3830705449041948,0.0002677187226722807,0.006456247154860421,0.6102054892182726,2934.0,2953.0
337,339,"[2163, 1100]","[0.9313695440751718, 0.0504660193744854, 0.018160040787732416, 4.395762610335016e-06]",110.86853046655962,-73.44646640013033,1100.0,2163.0,0.9313695440751718,0.0504660193744854,0.018160040787732416,4.395762610335016e-06,1900.0,2963.0
